	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.6428571428571429	0.776595744680851	0.5636363636363636	0.6892655367231638	0.6610297503914525	0.688789080855435
recall	0.5142857142857142	0.8021978021978022	0.6078431372549019	0.6892655367231638	0.6414422179128061	0.6892655367231638
f1-score	0.5714285714285714	0.7891891891891892	0.5849056603773585	0.6892655367231638	0.6485078069983731	0.687267824268144
support	35.0	91.0	51.0	0.6892655367231638	177.0	177.0
