	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5135135135135135	0.797752808988764	0.6274509803921569	0.6892655367231638	0.6462391009648115	0.6924772801748615
recall	0.5428571428571428	0.7802197802197802	0.6274509803921569	0.6892655367231638	0.6501759678230267	0.6892655367231638
f1-score	0.5277777777777778	0.7888888888888889	0.6274509803921569	0.6892655367231638	0.6480392156862745	0.6907407407407408
support	35.0	91.0	51.0	0.6892655367231638	177.0	177.0
