	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4358974358974359	0.75	0.47297297297297297	0.5649717514124294	0.5529568029568029	0.6080679767120446
recall	0.4857142857142857	0.5274725274725275	0.6862745098039216	0.5649717514124294	0.5664871076635782	0.5649717514124294
f1-score	0.45945945945945943	0.6193548387096776	0.56	0.5649717514124294	0.5462714327230457	0.5706348666873544
support	35.0	91.0	51.0	0.5649717514124294	177.0	177.0
