	precision	recall	f1-score	support
AGAINST	0.8461538461538461	0.7638888888888888	0.802919708029197	72.0
FAVOR	0.6666666666666666	0.6875	0.676923076923077	32.0
NONE	0.8205128205128205	0.8648648648648649	0.8421052631578947	111.0
accuracy	0.8046511627906977	0.8046511627906977	0.8046511627906977	0.8046511627906977
macro avg	0.7777777777777777	0.7720845845845846	0.7739826827033895	215.0
weighted avg	0.8062015503875968	0.8046511627906977	0.8043974030240324	215.0
