	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.425531914893617	0.7444444444444445	0.675	0.6440677966101694	0.6149921197793539	0.6613732286198929
recall	0.5714285714285714	0.7362637362637363	0.5294117647058824	0.6440677966101694	0.6123680241327301	0.6440677966101694
f1-score	0.4878048780487805	0.7403314917127072	0.5934065934065933	0.6440677966101694	0.6071809877226937	0.6480625578604516
support	35.0	91.0	51.0	0.6440677966101694	177.0	177.0
