	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.4601014403462667	0.6606359649122807	0.470614637838037	0.44946471656997977	0.5570071010860486	0.45891812865497067	0.5026315789473683	0.4912280701754386	0.45077155454579265	0.44845067213488266	0.49759816207184626
1	0.4571592759469572	0.6705043859649124	0.5903008177164931	0.6403994397415451	0.6299185463659147	0.3965178096757043	0.5317982456140351	0.4055764411027568	0.3846592004486742	0.3496240601503759	0.4511904761904762
2	0.6361689304646669	0.7379385964912281	0.7575296944681507	0.7551900584795322	0.806610275689223	0.6130336806929605	0.6714285714285716	0.6244019138755981	0.5379434162328899	0.5439954051796158	0.5853383458646617
3	0.6538882621883274	0.7527412280701755	0.762862195966726	0.7512740183792815	0.8447026657552974	0.6096453254347992	0.6618421052631579	0.5966165413533835	0.5891572651634571	0.594674185463659	0.649498746867168
4	0.6215879560062386	0.7324561403508771	0.7270604895258636	0.737249373433584	0.8192042606516291	0.5366484392800183	0.5667293233082706	0.5464912280701754	0.6010549392128341	0.605670426065163	0.643327067669173
5	0.593902939452475	0.706140350877193	0.6603719637775365	0.6660505430242271	0.7438235740867319	0.5800103405366563	0.6166666666666668	0.6048872180451127	0.5413265140432323	0.5824561403508772	0.5830931495405179
6	0.6451196063425165	0.7308114035087719	0.7585159723317618	0.7752610693400167	0.8032581453634084	0.5678562923144966	0.6540309106098581	0.5677318295739348	0.6089865543812912	0.6390664160401003	0.6572681704260652
7	0.6383992053418767	0.7379385964912281	0.7835271665920227	0.7844715956558063	0.8093965975544923	0.6037442090073669	0.6885964912280701	0.5901629072681704	0.5279262404262406	0.5587159185843396	0.5457393483709273
8	0.6135552800026485	0.7044956140350876	0.7215773992089781	0.755701754385965	0.7366637748216694	0.527010708589656	0.6600877192982456	0.48552631578947375	0.5920777322093113	0.6296052631578947	0.6240914786967419
9	0.623968303074544	0.7214912280701755	0.7557671168474492	0.7680935292777399	0.7811384521910837	0.5801936367725843	0.656578947368421	0.5648809523809524	0.5359441556035985	0.5724937343358395	0.5603383458646617
