	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.0	0.6637931034482759	0.6491228070175439	0.6440677966101694	0.43763863682194	0.5283075456027562
recall	0.0	0.8461538461538461	0.7254901960784313	0.6440677966101694	0.5238813474107592	0.6440677966101694
f1-score	0.0	0.7439613526570048	0.6851851851851852	0.6440677966101694	0.47638217928073007	0.5799148448374682
support	35.0	91.0	51.0	0.6440677966101694	177.0	177.0
