	precision	recall	f1-score	support
AGAINST	0.6538461538461539	0.2361111111111111	0.34693877551020413	72.0
FAVOR	0.30952380952380953	0.40625	0.3513513513513513	32.0
NONE	0.673469387755102	0.8918918918918919	0.7674418604651163	111.0
accuracy	0.6	0.6	0.6	0.6
macro avg	0.5456131170416885	0.5114176676676677	0.4885773291088906	215.0
weighted avg	0.6127292419651225	0.6	0.5646924725190969	215.0
