	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5	0.6126126126126126	0.5	0.5706214689265536	0.5375375375375375	0.5578968799307783
recall	0.08571428571428572	0.7472527472527473	0.5882352941176471	0.5706214689265536	0.4737341090282267	0.5706214689265536
f1-score	0.14634146341463414	0.6732673267326732	0.5405405405405405	0.5706214689265536	0.4533831102292826	0.5308296357048193
support	35.0	91.0	51.0	0.5706214689265536	177.0	177.0
