	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5116279069767442	0.8481012658227848	0.5818181818181818	0.6836158192090396	0.6471824515392369	0.7048413514507724
recall	0.6285714285714286	0.7362637362637363	0.6274509803921569	0.6836158192090396	0.6640953817424405	0.6836158192090396
f1-score	0.5641025641025641	0.788235294117647	0.6037735849056604	0.6836158192090396	0.6520371477086239	0.6907652787484989
support	35.0	91.0	51.0	0.6836158192090396	177.0	177.0
