	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4489795918367347	0.7682926829268293	0.6086956521739131	0.6384180790960452	0.6086559756458257	0.6591660910819025
recall	0.6285714285714286	0.6923076923076923	0.5490196078431373	0.6384180790960452	0.6232995762407527	0.6384180790960452
f1-score	0.5238095238095237	0.7283236994219653	0.577319587628866	0.6384180790960452	0.6098176036201184	0.6443733838971997
support	35.0	91.0	51.0	0.6384180790960452	177.0	177.0
