	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.35	0.7361111111111112	0.6444444444444445	0.5819209039548022	0.5768518518518518	0.6333490269930948
recall	0.6	0.5824175824175825	0.5686274509803921	0.5819209039548022	0.5836816777993249	0.5819209039548022
f1-score	0.4421052631578947	0.6503067484662576	0.6041666666666666	0.5819209039548022	0.5655262260969396	0.5958423633952302
support	35.0	91.0	51.0	0.5819209039548022	177.0	177.0
