	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.4779078850286281	0.6211622807017544	0.49845658297670675	0.46288163590795167	0.5711466165413533	0.4805213792055898	0.4886591478696743	0.5381578947368422	0.4547456929035877	0.4185463659147869	0.5345551378446116
1	0.6114004445273795	0.71875	0.6388066697664221	0.6295160249107618	0.6748015873015873	0.6200140502772082	0.6480263157894737	0.6720551378446116	0.5753806135385083	0.5910087719298245	0.643859649122807
2	0.6272456314679713	0.7423245614035088	0.720517120026245	0.7239243943191312	0.745687134502924	0.569093625672573	0.6070175438596492	0.5925438596491228	0.5921261487050962	0.6229323308270677	0.6139724310776944
3	0.6501508095161346	0.7401315789473685	0.7726387217873286	0.7590121136173767	0.8447368421052633	0.5921610553189501	0.6038220551378446	0.6368421052631579	0.5856526514421251	0.5723997493734337	0.6642543859649123
4	0.5877686526293338	0.6924342105263158	0.7533531913562874	0.8135338345864662	0.7513993316624897	0.4999598354861513	0.568170426065163	0.4766917293233083	0.5099929310455626	0.5822368421052632	0.5027398040555935
5	0.5991977204866239	0.6896929824561403	0.70263395015717	0.7427318295739349	0.7738664843928001	0.5718880534670008	0.65	0.5473684210526316	0.5230711578357008	0.5870300751879699	0.5265322396901345
6	0.6196262049708359	0.7379385964912281	0.7054928881521679	0.7114016100858208	0.7371867167919801	0.5882758366504498	0.7013157894736842	0.5535087719298246	0.5651098901098902	0.5988408521303259	0.5817982456140351
7	0.6866431269682045	0.7478070175438597	0.7930196824159674	0.7716791979949874	0.8705285942128049	0.6520145059618745	0.7100877192982458	0.668859649122807	0.6148951925267715	0.6222744360902256	0.6753759398496241
8	0.6277855443490119	0.7428728070175439	0.7691540227917939	0.7860588972431078	0.7993629908103593	0.5403888509151668	0.6157894736842107	0.5336257309941521	0.5738137593400753	0.6176691729323309	0.5857142857142859
9	0.6330929276729342	0.7494517543859649	0.7599431571180798	0.7659764942659679	0.7964912280701754	0.5605840066366382	0.6115497076023392	0.5658416875522139	0.5787516192640847	0.5795739348370926	0.6174812030075189
