	precision	recall	f1-score	support
AGAINST	0.8214285714285714	0.6388888888888888	0.7187499999999999	72.0
FAVOR	0.5909090909090909	0.8125	0.6842105263157896	32.0
NONE	0.8173913043478261	0.8468468468468469	0.8318584070796462	111.0
accuracy	0.772093023255814	0.772093023255814	0.772093023255814	0.772093023255814
macro avg	0.7432429888951629	0.7660785785785785	0.7449396444651452	215.0
weighted avg	0.7850343387653803	0.772093023255814	0.7720047443160278	215.0
