	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4318181818181818	0.7777777777777778	0.6976744186046512	0.672316384180791	0.6357567927335369	0.6862870592669569
recall	0.5428571428571428	0.7692307692307693	0.5882352941176471	0.672316384180791	0.6334410687351864	0.672316384180791
f1-score	0.4810126582278481	0.7734806629834255	0.6382978723404256	0.672316384180791	0.6309303978505664	0.6766970331007238
support	35.0	91.0	51.0	0.672316384180791	177.0	177.0
