	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.46153846153846156	0.8157894736842105	0.6290322580645161	0.672316384180791	0.6354533977623961	0.6919284374033877
recall	0.5142857142857142	0.6813186813186813	0.7647058823529411	0.672316384180791	0.6534367593191123	0.672316384180791
f1-score	0.48648648648648646	0.7425149700598803	0.6902654867256637	0.672316384180791	0.6397556477573435	0.6768329329123445
support	35.0	91.0	51.0	0.672316384180791	177.0	177.0
