	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.6153846153846154	0.7582417582417582	0.5666666666666667	0.672316384180791	0.6467643467643468	0.6747935680139071
recall	0.45714285714285713	0.7582417582417582	0.6666666666666666	0.672316384180791	0.6273504273504273	0.672316384180791
f1-score	0.5245901639344263	0.7582417582417583	0.6126126126126126	0.672316384180791	0.631814844929599	0.6700785253160914
support	35.0	91.0	51.0	0.672316384180791	177.0	177.0
