	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.6296296296296297	0.7555555555555555	0.5833333333333334	0.6779661016949152	0.6561728395061729	0.6810315965683198
recall	0.4857142857142857	0.7472527472527473	0.6862745098039216	0.6779661016949152	0.6397471809236516	0.6779661016949152
f1-score	0.5483870967741936	0.7513812154696132	0.6306306306306307	0.6779661016949152	0.6434663142914792	0.6764485941073093
support	35.0	91.0	51.0	0.6779661016949152	177.0	177.0
