	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.3684210526315789	0.7555555555555555	0.6530612244897959	0.6440677966101694	0.5923459442256435	0.6494712703200023
recall	0.4	0.7472527472527473	0.6274509803921569	0.6440677966101694	0.591567909214968	0.6440677966101694
f1-score	0.3835616438356164	0.7513812154696132	0.64	0.6440677966101694	0.59164761976841	0.6465556392202338
support	35.0	91.0	51.0	0.6440677966101694	177.0	177.0
