	precision	recall	f1-score	support
AGAINST	0.8461538461538461	0.7638888888888888	0.802919708029197	72.0
FAVOR	0.6111111111111112	0.6875	0.6470588235294118	32.0
NONE	0.8245614035087719	0.8468468468468469	0.8355555555555555	111.0
accuracy	0.7953488372093023	0.7953488372093023	0.7953488372093023	0.7953488372093023
macro avg	0.7606087869245765	0.7660785785785785	0.7618446957047215	215.0
weighted avg	0.8000230152004937	0.7953488372093023	0.7965710139428372	215.0
