	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.41025641025641024	0.7450980392156863	0.6944444444444444	0.6610169491525424	0.6165996313055137	0.6642913140919123
recall	0.45714285714285713	0.8351648351648352	0.49019607843137253	0.6610169491525424	0.5941679235796883	0.6610169491525424
f1-score	0.4324324324324324	0.7875647668393781	0.5747126436781609	0.6610169491525424	0.5982366143166572	0.6560105861305353
support	35.0	91.0	51.0	0.6610169491525424	177.0	177.0
