	precision	recall	f1-score	support
AGAINST	0.7796610169491526	0.6388888888888888	0.7022900763358778	72.0
FAVOR	0.6153846153846154	0.5	0.5517241379310345	32.0
NONE	0.7538461538461538	0.8828828828828829	0.8132780082987553	111.0
accuracy	0.7441860465116279	0.7441860465116279	0.7441860465116279	0.7441860465116279
macro avg	0.716297262059974	0.6739239239239239	0.6890974075218893	215.0
weighted avg	0.7418829022770685	0.7441860465116279	0.7371810085169216	215.0
