	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.6842105263157895	0.719626168224299	0.5882352941176471	0.6779661016949152	0.6640239962192452	0.6747646877370839
recall	0.37142857142857144	0.8461538461538461	0.5882352941176471	0.6779661016949152	0.601939237233355	0.6779661016949152
f1-score	0.4814814814814815	0.7777777777777778	0.5882352941176471	0.6779661016949152	0.615831517792302	0.6645741786984725
support	35.0	91.0	51.0	0.6779661016949152	177.0	177.0
