	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.6296296296296297	0.6929824561403509	0.6388888888888888	0.672316384180791	0.6538336582196231	0.6648687789782051
recall	0.4857142857142857	0.8681318681318682	0.45098039215686275	0.672316384180791	0.6016088486676722	0.672316384180791
f1-score	0.5483870967741936	0.7707317073170731	0.5287356321839081	0.672316384180791	0.6159514787583916	0.6570375762391509
support	35.0	91.0	51.0	0.672316384180791	177.0	177.0
