	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.48936170212765956	0.8695652173913043	0.5409836065573771	0.655367231638418	0.6333035086921136	0.6997076739632938
recall	0.6571428571428571	0.6593406593406593	0.6470588235294118	0.655367231638418	0.6545141133376428	0.655367231638418
f1-score	0.5609756097560975	0.75	0.5892857142857144	0.655367231638418	0.6334204413472707	0.6663147896612137
support	35.0	91.0	51.0	0.655367231638418	177.0	177.0
