	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.44	0.7777777777777778	0.6304347826086957	0.6440677966101694	0.6160708534621578	0.6685308005131145
recall	0.6285714285714286	0.6923076923076923	0.5686274509803921	0.6440677966101694	0.629835523953171	0.6440677966101694
f1-score	0.5176470588235295	0.7325581395348836	0.5979381443298969	0.6440677966101694	0.6160477808961033	0.6512727859735745
support	35.0	91.0	51.0	0.6440677966101694	177.0	177.0
