	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4375	0.8115942028985508	0.5833333333333334	0.632768361581921	0.6108091787439615	0.6718506918856956
recall	0.6	0.6153846153846154	0.6862745098039216	0.632768361581921	0.6338863750628457	0.632768361581921
f1-score	0.5060240963855421	0.7000000000000001	0.6306306306306307	0.632768361581921	0.6122182423387242	0.6416553985065319
support	35.0	91.0	51.0	0.632768361581921	177.0	177.0
