	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4883720930232558	0.8	0.6530612244897959	0.6836158192090396	0.6471444391710173	0.6960403712135227
recall	0.6	0.7472527472527473	0.6274509803921569	0.6836158192090396	0.6582345758816347	0.6836158192090396
f1-score	0.5384615384615383	0.7727272727272727	0.64	0.6836158192090396	0.6503962703962703	0.6881600884990715
support	35.0	91.0	51.0	0.6836158192090396	177.0	177.0
