	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4523809523809524	0.7634408602150538	0.5476190476190477	0.6384180790960452	0.5878136200716846	0.6397458928896873
recall	0.5428571428571428	0.7802197802197802	0.45098039215686275	0.6384180790960452	0.591352438411262	0.6384180790960452
f1-score	0.49350649350649345	0.7717391304347825	0.49462365591397855	0.6384180790960452	0.5866230932850848	0.636874545728279
support	35.0	91.0	51.0	0.6384180790960452	177.0	177.0
