	precision	recall	f1-score	support
AGAINST	0.8095238095238095	0.7083333333333334	0.7555555555555556	72.0
FAVOR	0.59375	0.59375	0.59375	32.0
NONE	0.8	0.8648648648648649	0.8311688311688312	111.0
accuracy	0.772093023255814	0.772093023255814	0.772093023255814	0.772093023255814
macro avg	0.7344246031746032	0.7223160660660661	0.7268247955747956	215.0
weighted avg	0.7724916943521595	0.772093023255814	0.7705104198127454	215.0
