	precision	recall	f1-score	support
AGAINST	0.7101449275362319	0.9607843137254902	0.8166666666666667	51.0
FAVOR	0.9107142857142857	0.8429752066115702	0.8755364806866952	121.0
NONE	0.8148148148148148	0.6111111111111112	0.6984126984126984	36.0
accuracy	0.8317307692307693	0.8317307692307693	0.8317307692307693	0.8317307692307693
macro avg	0.8118913426884441	0.8049568771493906	0.7968719485886867	208.0
weighted avg	0.8449382365822584	0.8317307692307693	0.8304460158939773	208.0
