	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.30089726631393293	0.6383333333333333	0.385244708994709	0.36541666666666667	0.4480555555555556	0.17	0.19027777777777777	0.17152777777777778	0.3474470899470899	0.3386111111111111	0.3868055555555555
1	0.45236992945326265	0.7316666666666667	0.570839947089947	0.5768055555555556	0.6069444444444444	0.37261904761904757	0.3861111111111111	0.3819444444444445	0.4136507936507935	0.4201388888888889	0.43888888888888894
2	0.4204673721340387	0.7150000000000002	0.5515542328042327	0.5788888888888889	0.56875	0.36226190476190473	0.3895833333333333	0.35	0.3475859788359788	0.3705555555555555	0.3549999999999999
3	0.428937389770723	0.6650000000000001	0.49078042328042315	0.5270833333333332	0.5406944444444445	0.44333333333333325	0.44722222222222213	0.45833333333333326	0.3526984126984126	0.3819444444444445	0.36458333333333337
4	0.42101410934744266	0.7249999999999998	0.5696825396825396	0.5763888888888888	0.6006944444444443	0.35416666666666663	0.38611111111111107	0.35000000000000003	0.3391931216931217	0.34791666666666665	0.3559722222222222
5	0.4059656084656085	0.6833333333333332	0.5715873015873016	0.579861111111111	0.6	0.3075	0.3347222222222222	0.3027777777777778	0.3388095238095238	0.375	0.3458333333333334
6	0.4364273689273689	0.7050000000000002	0.5484487734487735	0.5820833333333333	0.5679166666666666	0.37186507936507934	0.38888888888888895	0.37708333333333327	0.3889682539682539	0.3930555555555556	0.41180555555555554
7	0.44352392977392974	0.7283333333333335	0.5458694083694083	0.5451388888888888	0.5826388888888889	0.3787301587301587	0.39861111111111114	0.38055555555555554	0.4059722222222222	0.4083333333333333	0.43958333333333327
8	0.46333553791887117	0.7383333333333334	0.6007804232804231	0.6180555555555556	0.632361111111111	0.3613095238095238	0.3777777777777778	0.37013888888888885	0.42791666666666667	0.45486111111111105	0.4256944444444445
9	0.4321053791887124	0.7183333333333333	0.558419312169312	0.5645833333333334	0.5858333333333334	0.37541666666666657	0.3994444444444445	0.3805555555555556	0.3624801587301586	0.3761111111111111	0.38166666666666665
10	0.44507275132275126	0.7033333333333334	0.575376984126984	0.5906944444444445	0.60875	0.362420634920635	0.36944444444444446	0.37847222222222227	0.3974206349206349	0.4111111111111111	0.4131944444444445
11	0.44126763668430324	0.7100000000000004	0.5991600529100529	0.6109722222222221	0.6261111111111111	0.33944444444444444	0.3527777777777778	0.3520833333333334	0.38519841269841254	0.4055555555555555	0.4008333333333333
12	0.4483651996151995	0.7316666666666667	0.574817821067821	0.5876388888888889	0.5958333333333333	0.36361111111111105	0.4222222222222222	0.3451388888888889	0.4066666666666666	0.42	0.4243055555555556
13	0.45311507936507933	0.7283333333333332	0.5592063492063492	0.5854166666666667	0.5673611111111111	0.37331349206349207	0.3847222222222222	0.38555555555555554	0.4268253968253968	0.4291666666666666	0.4527777777777778
14	0.4648500881834215	0.7100000000000002	0.5735383597883598	0.5818055555555557	0.611111111111111	0.41511904761904767	0.4222222222222223	0.43194444444444446	0.40589285714285706	0.41388888888888886	0.4263888888888888
