	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5263157894736842	0.7894736842105263	0.7272727272727273	0.7175141242937854	0.6810207336523127	0.7195145027437623
recall	0.5714285714285714	0.8241758241758241	0.6274509803921569	0.7175141242937854	0.6743517919988508	0.7175141242937854
f1-score	0.547945205479452	0.8064516129032259	0.6736842105263158	0.7175141242937854	0.6760270096363312	0.7170795124452909
support	35.0	91.0	51.0	0.7175141242937854	177.0	177.0
