	precision	recall	f1-score	support
AGAINST	0.0	0.0	0.0	51.0
FAVOR	0.6583850931677019	0.8760330578512396	0.7517730496453902	121.0
NONE	0.44680851063829785	0.5833333333333334	0.5060240963855422	36.0
accuracy	0.6105769230769231	0.6105769230769231	0.6105769230769231	0.6105769230769231
macro avg	0.36839786793533325	0.486455463728191	0.4192657153436441	208.0
weighted avg	0.4603351089243782	0.6105769230769231	0.5249106080623641	208.0
