	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4864864864864865	0.7731958762886598	0.7209302325581395	0.7005649717514124	0.6602041984444286	0.7014423368913005
recall	0.5142857142857142	0.8241758241758241	0.6078431372549019	0.7005649717514124	0.6487682252388134	0.7005649717514124
f1-score	0.5	0.7978723404255318	0.6595744680851063	0.7005649717514124	0.652482269503546	0.6991224906839762
support	35.0	91.0	51.0	0.7005649717514124	177.0	177.0
