	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5714285714285714	0.7888888888888889	0.5769230769230769	0.6836158192090396	0.6457468457468457	0.6848133661692983
recall	0.5714285714285714	0.7802197802197802	0.5882352941176471	0.6836158192090396	0.6466278819219996	0.6836158192090396
f1-score	0.5714285714285714	0.7845303867403316	0.5825242718446602	0.6836158192090396	0.6461610766711877	0.6841864579516828
support	35.0	91.0	51.0	0.6836158192090396	177.0	177.0
