	precision	recall	f1-score	support
AGAINST	0.8571428571428571	0.75	0.7999999999999999	72.0
FAVOR	0.7142857142857143	0.625	0.6666666666666666	32.0
NONE	0.7903225806451613	0.8828828828828829	0.8340425531914892	111.0
accuracy	0.8	0.8	0.8	0.8
macro avg	0.7872503840245776	0.7526276276276276	0.766903073286052	215.0
weighted avg	0.8013824884792627	0.8	0.7977304964539006	215.0
