	precision	recall	f1-score	support
AGAINST	0.7866666666666666	0.8194444444444444	0.802721088435374	72.0
FAVOR	0.65625	0.65625	0.65625	32.0
NONE	0.8611111111111112	0.8378378378378378	0.8493150684931507	111.0
accuracy	0.8046511627906977	0.8046511627906977	0.8046511627906977	0.8046511627906977
macro avg	0.7680092592592592	0.7711774274274275	0.769428718976175	215.0
weighted avg	0.8056899224806202	0.8046511627906977	0.8049762370701704	215.0
