	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.55	0.7647058823529411	0.6857142857142857	0.7005649717514124	0.6668067226890756	0.6994896263590181
recall	0.6285714285714286	0.8571428571428571	0.47058823529411764	0.7005649717514124	0.6521008403361345	0.7005649717514124
f1-score	0.5866666666666667	0.8082901554404144	0.558139534883721	0.7005649717514124	0.651032118996934	0.6923890042795526
support	35.0	91.0	51.0	0.7005649717514124	177.0	177.0
