	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5151515151515151	0.7474747474747475	0.6444444444444445	0.6779661016949152	0.6356902356902356	0.6718484277806313
recall	0.4857142857142857	0.8131868131868132	0.5686274509803921	0.6779661016949152	0.6225095166271637	0.6779661016949152
f1-score	0.5	0.7789473684210526	0.6041666666666666	0.6779661016949152	0.6277046783625732	0.6734277430865299
support	35.0	91.0	51.0	0.6779661016949152	177.0	177.0
