	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5161290322580645	0.7888888888888889	0.5535714285714286	0.6666666666666666	0.6195297832394606	0.6671499879947119
recall	0.45714285714285713	0.7802197802197802	0.6078431372549019	0.6666666666666666	0.6150685915391798	0.6666666666666666
f1-score	0.4848484848484849	0.7845303867403316	0.5794392523364487	0.6666666666666666	0.6162727079750884	0.666177197922181
support	35.0	91.0	51.0	0.6666666666666666	177.0	177.0
