	precision	recall	f1-score	support
AGAINST	0.5822784810126582	0.9019607843137255	0.7076923076923078	51.0
FAVOR	0.8953488372093024	0.6363636363636364	0.7439613526570048	121.0
NONE	0.5348837209302325	0.6388888888888888	0.5822784810126581	36.0
accuracy	0.7019230769230769	0.7019230769230769	0.7019230769230769	0.7019230769230769
macro avg	0.670837013050731	0.7257377698554169	0.6779773804539903	208.0
weighted avg	0.7561982009012478	0.7019230769230769	0.70708488788587	208.0
