	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.43333333333333335	0.7128712871287128	0.6956521739130435	0.6610169491525424	0.6139522647916965	0.65263398115788
recall	0.37142857142857144	0.7912087912087912	0.6274509803921569	0.6610169491525424	0.5966961143431732	0.6610169491525424
f1-score	0.4	0.7499999999999999	0.6597938144329897	0.6610169491525424	0.6032646048109965	0.6547993476614828
support	35.0	91.0	51.0	0.6610169491525424	177.0	177.0
