	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4444444444444444	0.8356164383561644	0.5441176470588235	0.6440677966101694	0.6080595099531441	0.6742748669263645
recall	0.45714285714285713	0.6703296703296703	0.7254901960784313	0.6440677966101694	0.617654241183653	0.6440677966101694
f1-score	0.4507042253521127	0.7439024390243901	0.6218487394957983	0.6440677966101694	0.6054851346241004	0.6507573760046845
support	35.0	91.0	51.0	0.6440677966101694	177.0	177.0
