	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.3898305084745763	0.7941176470588235	0.66	0.6214689265536724	0.6146493851777999	0.6755297947964017
recall	0.6571428571428571	0.5934065934065934	0.6470588235294118	0.6214689265536724	0.6325360913596207	0.6214689265536724
f1-score	0.4893617021276596	0.6792452830188679	0.6534653465346535	0.6214689265536724	0.607357443893727	0.6342695649856068
support	35.0	91.0	51.0	0.6214689265536724	177.0	177.0
