	precision	recall	f1-score	support
AGAINST	0.3939393939393939	0.7647058823529411	0.5199999999999999	51.0
FAVOR	0.8813559322033898	0.4297520661157025	0.5777777777777777	121.0
NONE	0.5	0.6944444444444444	0.5813953488372093	36.0
accuracy	0.5576923076923077	0.5576923076923077	0.5576923076923077	0.5576923076923077
macro avg	0.5917651087142612	0.6296341309710293	0.559724375538329	208.0
weighted avg	0.6958412350361504	0.5576923076923077	0.5642372291790896	208.0
