	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.29638287838752236	0.6047149122807017	0.37868594254043175	0.3246819700767069	0.4648809523809524	0.1486842105263158	0.12418546365914787	0.21052631578947367	0.36177848209581953	0.3054321409584568	0.46513157894736845
1	0.3939391160020132	0.6540570175438597	0.45035297474600067	0.4359960945487261	0.5213868003341687	0.35730994152046786	0.5096491228070175	0.3652255639097744	0.37415443173957114	0.3386880663196452	0.4371867167919799
2	0.531859421907491	0.6968201754385965	0.5914856478140657	0.586940836940837	0.6365497076023393	0.5541690765374977	0.5491228070175439	0.5982456140350877	0.4499235413709098	0.4346567175514544	0.5180973266499582
3	0.5459835799659818	0.7012061403508771	0.6414507400697721	0.6959168755221387	0.6252297410192146	0.5018104530488432	0.5712406015037593	0.49956140350877193	0.49468954677933014	0.5227443609022557	0.5141499582289056
4	0.5603467109659062	0.7039473684210527	0.6432381086405856	0.6759358331726754	0.6484734563681932	0.4990886306675781	0.5736842105263158	0.4910087719298245	0.5387133935895546	0.5768796992481203	0.5665413533834587
5	0.573771282323914	0.7132675438596492	0.6692793317793317	0.6780986557302345	0.6949219640009114	0.5087938377412062	0.5969298245614036	0.49041353383458647	0.5432406774512039	0.5777777777777778	0.5401837928153718
6	0.6505848068521198	0.7297149122807017	0.6946512897690184	0.6934485835801625	0.79156223893066	0.633967202388255	0.6541353383458647	0.669047619047619	0.6231359283990863	0.6260338345864662	0.6702380952380953
7	0.6491212033007699	0.7280701754385965	0.7079851521027992	0.7070906432748538	0.787218045112782	0.6649027872712084	0.6815789473684211	0.7335526315789473	0.5744756705283023	0.5846491228070176	0.6050438596491229
8	0.6281314531701528	0.7182017543859649	0.7050822973036596	0.6943504594820384	0.7730756816283132	0.6355150697255961	0.6671888053467	0.672295321637427	0.5437969924812031	0.568201754385965	0.557685881370092
9	0.6177474099687721	0.7176535087719298	0.7007902915797652	0.7008980785296576	0.742822966507177	0.5581179054863266	0.6105263157894738	0.5686403508771929	0.5943340328402247	0.6272556390977444	0.6154970760233919
